,,12/31/24,Outbound Calls,,,,,Inbound Calls,,,,,Revenue,,,,,,,,,,,CAC,,,,Single Jobs,,,,,,,,,,,,,,GBA,,,,,,,SOLD ESTIMATES,,,MANPOWER,,,,,,SOLD HOURS,,,,,,,,,,,,,,,SJ<$100,,,,,,,Recalls,,,,,,,SJ Repair %,,,,,,,SJ Repair Avg$$,,,,,,,Opportunity TO %,,,,,,,TO Conversion %,,,,,,,Conversion $AVG,,,,,,,SJ MKTEstimates,,,,,,SJ MKTE Conv %,,,,,,,SJ MKTE Conv $,,,,,,,Airflow PRJ MIX %,,,,,,,AF PRJ AVG $,,,,,,Equip MIX %,,,,,,,Equip AVG $,,,,,,,SVC PRJ %,,,,,,,SVC PRJ AVG $,,,,,,,Tech Count,,,,,Sales Tech Count,,,,,Installers Count,,,,,Techs Term,,,,,Sales Techs Term,,,,,Installer Term,,,,,Clubs,,,,,NPS,,,,
4538305.SALINAS HVAC AOR,04/01/24,05.SALINAS HVAC AOR,,,,,,,,,,,"$22,178",53.8%,"$51,792",52.8%,"$1,179","$9,500",,"$63,291","$73,970","$73,970",75.0%,"$4,438",465,48,11.3%,93,664.3%,93,0,0,73,73,97.3%,73,12,154,166,166,182.4%,$238,$709,$98,$62,$446,$446,41.1%,"$175,722","$175,722",78.6%,166,2,,0,6,0,12.8,,171.4,$62.30,7.0,$0.00,20.0,$0.00,105.0,$602.77,100.0,$632.85,124.8,,,78,55,,7,126,,133,1,4,,5,,,5,16.13%,23.29%,,41.67%,17.53%,,19.28%,$501.40,$437.22,,$814.80,$404.18,,$466.39,45.16%,61.64%,,50.00%,52.60%,,52.41%,7.14%,11.11%,9.20%,16.67%,8.64%,,9.20%,"$17,595.33","$15,910.00","$16,542.00","$18,719.00","$16,231.00",,"$16,542.00",,,,,,,,,,,,,,,,,,,,,34.82%,75.04%,63.34%,,,,,"$6,411.00","$11,226.67","$10,022.75",,,,65.18%,24.96%,36.66%,,,,36.66%,"$12,000.00","$11,200.00","$11,600.00",,,,"$11,600.00",,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4538305.SALINAS HVAC MKT,04/01/24,05.SALINAS HVAC MKT,,,,,,,,,,,"$2,895",15.1%,"$7,429",8.1%,$0,$0,$0,"$10,324","$10,324","$10,324",9.3%,$619,,0,,0,,0,0,,,,,,,,0,0,,"$2,895",,,,"$10,324","$10,324",427.2%,$0,$0,,1,0,6,0,4,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,2.2%,0.00%,,0.00%,,,0.00%,0.00%,$0.00,,,,,,,0.00%,57.21%,41.17%,,,,,,"$4,250.00","$4,250.00",,,,,,0.00%,,,,,,,,,,,,28.04%,30.79%,58.83%,,,,58.83%,"$1,447.50",$794.78,"$1,012.35",,,,"$1,012.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45383ADMIN,04/01/24,ADMIN,,,,,,,,,,,$0,,$89,0.8%,$0,$89,,,$89,$89,0.8%,$5,0,5,69.5%,1,300.0%,1,0,0,2,2,4.4%,2,2,1,3,3,6.7%,$0,$45,$0,$89,$30,$30,11.7%,"$2,289","$2,289",888.4%,3,0,,0,0,0,0.3,,1.9,$47.59,,,,,0.0,,0.0,,0.3,,,1,2,,2,1,,3,0,0,,0,,,0,0.00%,0.00%,,0.00%,0.00%,,0.00%,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45383,04/01/24,,,,,,,,,,,,$0,,$0,,$0,$0,,,$0,$0,,$0,,0,,0,,0,,,,,,,,,0,0,,,,,,,,,$0,$0,,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45383,04/01/24,,,,,,,,,,,,$0,0.0%,$0,0.0%,$0,$0,,,$0,$0,0.0%,$0,,0,0.0%,0,0.0%,0,,,,,0.0%,,,,0,0,0.0%,,,,,,,0.0%,$0,$0,0.0%,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45383,04/01/24,,,,,,,,,,,,$0,0.0%,$0,0.0%,$0,$0,,,$0,$0,0.0%,$0,,0,0.0%,0,0.0%,0,,,,,0.0%,,,,0,0,0.0%,,,,,,,0.0%,$0,$0,0.0%,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45383,04/01/24,,,,,,,,,,,,$0,0.0%,$0,0.0%,$0,$0,,,$0,$0,0.0%,$0,,0,0.0%,0,0.0%,0,,,,,0.0%,,,,0,0,0.0%,,,,,,,0.0%,$0,$0,0.0%,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45383,04/01/24,,,,,,,,,,,,$0,0.0%,$0,0.0%,$0,$0,,,$0,$0,0.0%,$0,,0,0.0%,0,0.0%,0,,,,,0.0%,,,,0,0,0.0%,,,,,,,0.0%,$0,$0,0.0%,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45383,04/01/24,,,,,,,,,,,,$0,0.0%,$0,0.0%,$0,$0,,,$0,$0,0.0%,$0,,0,0.0%,0,0.0%,0,,,,,0.0%,,,,0,0,0.0%,,,,,,,0.0%,$0,$0,0.0%,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45383,04/01/24,,,,,,,,,,,,$0,0.0%,$0,0.0%,$0,$0,,,$0,$0,0.0%,$0,,0,0.0%,0,0.0%,0,,,,,0.0%,,,,0,0,0.0%,,,,,,,0.0%,$0,$0,0.0%,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45383,04/01/24,,,,,,,,,,,,$0,0.0%,$0,0.0%,$0,$0,,,$0,$0,0.0%,$0,,0,0.0%,0,0.0%,0,,,,,0.0%,,,,0,0,0.0%,,,,,,,0.0%,$0,$0,0.0%,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45383,04/01/24,,,,,,,,,,,,$0,0.0%,$0,0.0%,$0,$0,,,$0,$0,0.0%,$0,,0,,0,,0,,,,,,,,,0,0,,,,,,,,0.0%,$0,$0,,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45383,04/01/24,,,,,,,,,,,,$0,0.0%,$0,0.0%,$0,$0,,,$0,$0,0.0%,$0,,0,0.0%,0,0.0%,0,,,,,0.0%,,,,0,0,0.0%,,,,,,,0.0%,$0,$0,0.0%,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45383,04/01/24,,,,,,,,,,,,$0,0.0%,$0,0.0%,$0,$0,,,$0,$0,0.0%,$0,,0,,0,,0,,,,,,,,,0,0,,,,,,,,0.0%,$0,$0,,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45383,04/01/24,,,,,,,,,,,,$0,,$0,0.0%,$0,$0,,,$0,$0,0.0%,$0,,0,,0,,0,,,,,0.0%,,,,0,0,0.0%,,,,,,,0.0%,$0,$0,0.0%,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45383,04/01/24,,,,,,,,,,,,$0,,$0,,$0,$0,,,$0,$0,,$0,,0,,0,,0,,,,,,,,,0,0,,,,,,,,,$0,$0,,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45383,04/01/24,,,,,,,,,,,,$0,0.0%,$0,0.0%,$0,$0,,,$0,$0,0.0%,$0,,0,0.0%,0,0.0%,0,,,,,0.0%,,,,0,0,0.0%,,,,,,,0.0%,$0,$0,0.0%,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45383,04/01/24,,,,,,,,,,,,$0,0.0%,$0,0.0%,$0,$0,,,$0,$0,0.0%,$0,,0,0.0%,0,0.0%,0,,,,,0.0%,,,,0,0,0.0%,,,,,,,0.0%,$0,$0,0.0%,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45383,04/01/24,,,,,,,,,,,,$0,0.0%,$0,0.0%,$0,$0,,,$0,$0,0.0%,$0,,0,0.0%,0,0.0%,0,,,,,0.0%,,,,0,0,0.0%,,,,,,,0.0%,$0,$0,0.0%,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45383,04/01/24,,,,,,,,,,,,$0,0.0%,$0,0.0%,$0,$0,,,$0,$0,0.0%,$0,,0,0.0%,0,0.0%,0,,,,,0.0%,,,,0,0,0.0%,,,,,,,0.0%,$0,$0,0.0%,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4535201.BAKERSFIELD HVAC AOR,03/01/24,01.BAKERSFIELD HVAC AOR,,,,,,,,,,,"$60,154",88.6%,"$470,824",115.8%,"$1,548","$18,643",,"$510,787","$530,978","$530,978",111.9%,"$31,859",64,937,69.1%,34,161.9%,34,0,25,226,226,93.0%,251,57,228,285,285,99.0%,"$1,769","$1,876",$27,$82,"$1,863","$1,863",113.1%,"$641,767","$641,767",195.2%,285,3,6,0,36,2,27.8,,339.4,$59.48,40.5,$477.68,38.7,$500.54,850.5,$577.83,660.2,$744.40,918.8,,,28,215,,53,190,,243,2,15,,17,,,17,17.65%,14.34%,,7.02%,16.67%,,14.74%,$560.67,$434.83,,$326.75,$466.08,,$452.81,70.59%,42.63%,,17.54%,53.07%,,45.96%,25.00%,25.23%,25.19%,50.00%,23.14%,,25.19%,"$18,048.83","$18,973.07","$18,805.03","$20,005.40","$18,590.68",,"$18,805.03",,,,,,,,,,,,,,,,,,,,,64.17%,88.56%,85.88%,,,,,"$18,044.50","$13,419.00","$13,708.09",,,,22.23%,8.86%,10.33%,,,,10.33%,"$12,500.00","$13,427.33","$13,195.50",,,,"$13,195.50",1.50%,2.29%,3.79%,,,,3.79%,"$3,824.00","$3,899.33","$3,869.20",,,,"$3,869.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4535201.BAKERSFIELD HVAC MKT,03/01/24,01.BAKERSFIELD HVAC MKT,,,,,,,,,,,"$186,667",150.2%,"$73,687",66.5%,$79,"$1,996",$0,"$258,279","$260,354","$260,354",110.8%,"$15,621",514,363,15.5%,43,716.7%,43,0,0,30,30,333.3%,30,8,65,73,73,486.7%,"$3,457","$1,842",$10,$31,"$2,770","$2,770",99.0%,"$162,705","$162,705",82.9%,94,1,2,0,34,1,2.8,,76.6,$27.07,,,,,395.5,$642.90,207.0,"$1,228.52",398.3,,,41,29,,8,62,,70,0,1,,1,,,1,4.65%,3.33%,,0.00%,4.62%,,4.11%,$592.00,$479.00,,,$554.33,,$554.33,53.49%,56.67%,,62.50%,53.85%,,54.79%,8.82%,48.15%,15.00%,20.00%,14.29%,,15.00%,"$44,410.67","$7,189.33","$25,800.00","$19,006.00","$27,158.80",,"$25,800.00",11,10,21,21,21,30.4%,0.00%,10.00%,4.76%,,,4.76%,4.76%,$0.00,$399.90,,,,"$3,999.00","$3,999.00",100.00%,94.51%,98.45%,,,,,"$23,173.63","$11,481.83","$18,162.86",,,,,0.00%,0.00%,,,,0.00%,,,,,,,,,1.55%,1.55%,,,,1.55%,,"$3,999.00","$3,999.00",,,,"$3,999.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4535202.FRESNO HVAC AOR,03/01/24,02.FRESNO HVAC AOR,,,,,,,,,,,"$27,077",100.3%,"$178,591",89.7%,$376,"$12,370",,"$192,922","$205,668","$205,668",90.9%,"$12,340",140,193,24.2%,64,376.5%,64,0,31,174,174,89.2%,205,41,228,269,269,119.6%,$423,$871,$9,$54,$765,$765,76.1%,"$242,489","$242,489",93.6%,269,3,1,0,17,1,15.8,,313.7,$40.64,12.8,$252.24,28.5,$113.04,545.5,$347.76,419.5,$452.23,574.0,,,56,183,,39,200,,239,1,20,,21,,,21,12.50%,10.73%,,4.88%,12.28%,,11.15%,$613.63,$427.41,,$983.50,$440.89,,$477.07,78.13%,32.68%,,21.95%,47.37%,,43.49%,0.00%,25.37%,14.53%,66.67%,10.19%,,14.53%,,"$15,059.76","$15,059.76","$14,536.83","$15,345.00",,"$15,059.76",,,,,,,,,,,,,,,,,,,,,45.45%,81.50%,77.39%,,,,,"$10,000.00","$10,715.81","$10,664.68",,,,54.55%,16.62%,20.94%,,,,20.94%,"$12,000.00","$14,200.00","$13,466.67",,,,"$13,466.67",,1.67%,1.67%,,,,1.67%,,"$3,216.00","$3,216.00",,,,"$3,216.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4535202.FRESNO HVAC MKT,03/01/24,02.FRESNO HVAC MKT,,,,,,,,,,,"$16,154",30.4%,"$87,296",45.4%,$0,"$6,421",$895,"$96,134","$103,450","$103,450",42.2%,"$6,207",143,113,9.2%,55,458.3%,55,0,0,30,30,166.7%,30,9,76,85,85,283.3%,$238,"$2,182",$0,$84,$958,$958,50.0%,"$41,062","$41,062",22.3%,108,1,8,0,27,1,8.0,,89.6,$81.62,,,,,19.0,"$4,694.76",24.2,"$3,690.55",27.0,,,45,28,,9,64,,73,1,0,,1,,,1,18.18%,6.67%,,0.00%,15.79%,,14.12%,$540.40,$479.00,,,$530.17,,$530.17,25.45%,30.00%,,55.56%,23.68%,,27.06%,0.00%,63.16%,8.70%,0.00%,11.11%,,8.70%,,"$12,487.50","$12,487.50",,"$12,487.50",,"$12,487.50",13,10,23,23,23,23.5%,0.00%,30.00%,13.04%,,,13.04%,13.04%,$0.00,"$2,959.50",,,,"$9,865.00","$9,865.00",100.00%,58.27%,62.93%,,,,,"$10,750.00","$7,107.21","$7,562.56",,,,,33.61%,29.85%,,,,29.85%,,"$14,350.00","$14,350.00",,,,"$14,350.00",,7.21%,7.21%,,,,7.21%,,"$1,733.25","$1,733.25",,,,"$1,733.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4535203.VISALIA HVAC AOR,03/01/24,03.VISALIA HVAC AOR,,,,,,,,,,,$236,0.9%,"$99,692",85.0%,"$1,844","$5,103",,"$92,981","$99,928","$99,928",69.2%,"$5,996",1,428,49.4%,14,140.0%,14,0,17,107,107,47.6%,124,30,108,138,138,54.8%,$17,$804,$61,$47,$724,$724,126.4%,"$158,560","$158,560",71.3%,138,1,1,0,11,0,9.0,,163.7,$42.44,0.8,$252.00,3.2,$60.00,208.0,$446.12,119.4,$777.41,217.8,,,14,103,,23,94,,117,0,11,,11,,,11,0.00%,16.94%,,23.33%,12.96%,,15.22%,,$421.14,,$502.29,$380.57,,$421.14,64.29%,36.29%,,16.67%,45.37%,,39.13%,11.11%,26.67%,24.07%,20.00%,24.49%,,24.07%,"$32,750.00","$7,672.08","$9,601.15","$9,563.00","$9,604.33",,"$9,601.15",,,,,,,,,,,,,,,,,,,,,,99.80%,99.80%,,,,,,"$8,435.64","$8,435.64",,,,,,0.00%,,,,,,,,,,,,,0.20%,0.20%,,,,0.20%,,$189.00,$189.00,,,,$189.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4535203.VISALIA HVAC MKT,03/01/24,03.VISALIA HVAC MKT,,,,,,,,,,,$189,0.3%,"$15,295",27.1%,$0,"$1,834",$0,"$13,650","$15,484","$15,484",11.9%,$929,4,42,3.8%,22,314.3%,22,0,0,21,21,233.3%,21,5,38,43,43,268.8%,$7,$637,$0,$48,$298,$298,14.0%,"$1,834","$1,834",1.4%,52,1,1,0,14,1,4.3,,57.3,$32.01,,,,,0.0,,0.0,,4.3,,,21,19,,5,35,,40,0,0,,0,,,0,4.55%,9.52%,,0.00%,7.89%,,6.98%,$189.00,$822.50,,,$611.33,,$611.33,27.27%,9.52%,,20.00%,18.42%,,18.60%,0.00%,60.00%,0.00%,0.00%,0.00%,,0.00%,,,,,,,,6,3,9,9,9,20.0%,0.00%,0.00%,0.00%,,,0.00%,0.00%,$0.00,$0.00,,,,,,,97.22%,97.22%,,,,,,"$6,635.00","$6,635.00",,,,,0.00%,0.00%,,,,0.00%,,,,,,,,,2.78%,2.78%,,,,2.78%,,$380.00,$380.00,,,,$380.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4535204.PASO HVAC AOR,03/01/24,04.PASO HVAC AOR,,,,,,,,,,,"$79,053",1567.8%,"$48,218",18.7%,$694,"$8,689",,"$117,887","$127,270","$127,270",48.4%,"$7,636",807,98,17.4%,78,278.6%,78,0,0,61,61,37.2%,61,23,116,139,139,71.6%,"$1,013",$790,$30,$75,$916,$916,67.6%,"$191,245","$191,245",55.9%,139,1,,0,13,1,13.3,,140.1,$67.00,1.0,$0.00,3.7,$0.00,201.3,$585.77,189.6,$621.64,215.6,,,62,50,,22,90,,112,2,8,,10,,,10,20.51%,18.03%,,4.35%,22.41%,,19.42%,$398.38,$277.20,,$378.00,$347.90,,$349.01,34.62%,31.15%,,21.74%,35.34%,,33.09%,40.74%,21.05%,32.61%,60.00%,29.27%,,32.61%,"$12,258.27","$9,707.50","$11,578.07","$9,610.00","$12,070.08",,"$11,578.07",,,,,,,,,,,,,,,,,,,,,100.00%,100.00%,100.00%,,,,,"$9,069.75","$9,065.80","$9,068.23",,,,,,0.00%,,,,,,,,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4535204.PASO HVAC MKT,03/01/24,04.PASO HVAC MKT,,,,,,,,,,,"$9,705",76.6%,"$2,958",2.2%,$0,$0,$0,"$12,663","$12,663","$12,663",8.5%,$760,,0,,0,,0,0,,,,,,,,0,0,,"$9,705",,,,"$12,663","$12,663",638.0%,$0,$0,,1,0,6,0,7,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,1.3%,0.00%,,0.00%,,,0.00%,0.00%,$0.00,,,,,,,100.00%,0.00%,76.64%,,,,,"$9,705.00",,"$9,705.00",,,,,67.61%,15.79%,,,,15.79%,,"$2,000.00","$2,000.00",,,,"$2,000.00",0.00%,7.57%,7.57%,,,,7.57%,,$479.00,$479.00,,,,$479.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4535205.SALINAS HVAC AOR,03/01/24,05.SALINAS HVAC AOR,,,,,,,,,,,"$60,153",565.0%,"$28,178",21.5%,$198,"$4,288",,"$83,845","$88,331","$88,331",62.2%,"$5,300",965,62,40.3%,85,154.5%,85,0,0,19,19,13.0%,19,7,97,104,104,51.5%,$708,"$1,483",$28,$44,$849,$849,120.8%,"$108,905","$108,905",29.3%,104,1,,0,9,0,5.5,,115.8,$38.75,,,,,181.8,$461.32,150.1,$558.63,187.3,,,75,18,,5,88,,93,1,4,,5,,,5,11.76%,5.26%,,28.57%,9.28%,,10.58%,$466.30,$378.00,,$399.00,$471.44,,$458.27,47.06%,52.63%,,28.57%,49.48%,,48.08%,17.50%,30.00%,20.00%,100.00%,16.67%,,20.00%,"$10,661.57","$10,566.67","$10,633.10","$16,097.50","$9,267.00",,"$10,633.10",,,,,,,,,,,,,,,,,,,,,100.00%,59.71%,86.64%,,,,,"$9,340.83","$8,300.00","$9,080.63",,,,,40.29%,13.36%,,,,13.36%,,"$11,200.00","$11,200.00",,,,"$11,200.00",,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4535205.SALINAS HVAC MKT,03/01/24,05.SALINAS HVAC MKT,,,,,,,,,,,"$6,436",72.2%,"$3,900",2.3%,$0,$0,,"$10,336","$10,336","$10,336",5.8%,$620,,0,,0,,0,,,,,,,,,0,0,,,,,,,,0.0%,$0,$0,,0,0,1,0,4,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,100.00%,100.00%,100.00%,,,,,"$6,436.00","$3,900.00","$5,168.00",,,,,0.00%,0.00%,,,,0.00%,,,,,,,,,0.00%,0.00%,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45352ADMIN,03/01/24,ADMIN,,,,,,,,,,,$0,,$384,1.8%,$0,$384,,,$384,$384,1.8%,$23,0,23,,1,,1,0,0,8,8,11.0%,8,4,5,9,9,12.3%,$0,$48,$0,$77,$43,$43,14.5%,$573,$573,859.5%,9,0,,0,0,0,0.5,,1.3,$300.00,,,,,0.0,,0.0,,0.5,,,1,7,,4,4,,8,0,0,,0,,,0,0.00%,12.50%,,0.00%,20.00%,,11.11%,,$384.00,,,$384.00,,$384.00,,,,,,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45352,03/01/24,,,,,,,,,,,,$0,,$0,,$0,$0,,,$0,$0,,$0,,0,,0,,0,,,,,,,,,0,0,,,,,,,,,$0,$0,,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45352,03/01/24,,,,,,,,,,,,$0,0.0%,$0,0.0%,$0,$0,,,$0,$0,0.0%,$0,,0,0.0%,0,0.0%,0,,,,,0.0%,,,,0,0,0.0%,,,,,,,0.0%,$0,$0,0.0%,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45352,03/01/24,,,,,,,,,,,,$0,0.0%,$0,0.0%,$0,$0,,,$0,$0,0.0%,$0,,0,0.0%,0,0.0%,0,,,,,0.0%,,,,0,0,0.0%,,,,,,,0.0%,$0,$0,0.0%,0,0,,0,0,0,,,,,,,,,,,,,0.0,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
